ID, date, timestamp, condition, elbow_comp, trunk_comp, shoulder_comp, pose_knn, pose_1, pose_2, cal_elbow, cal_trunk, cal_shoulder, block_n, rep_counter, rep_n, rep_ms, rep_error_ms, rep_optimum_ms, error_score, is_in_error, blocktime_ms, condition_ms, feedback_bool, affected_arm, neck_x_raw, neck_y_raw, neck_z_raw, neck_quart_w_raw, neck_quart_x_raw, neck_quart_y_raw, neck_quart_z_raw, left_shoulder_x_raw, left_shoulder_y_raw, left_shoulder_z_raw, left_shoulder_quart_w_raw, left_shoulder_quart_x_raw, left_shoulder_quart_y_raw, left_shoulder_quart_z_raw, right_shoulder_x_raw, right_shoulder_y_raw, right_shoulder_z_raw, right_shoulder_quart_w_raw, right_shoulder_quart_x_raw, right_shoulder_quart_y_raw, right_shoulder_quart_z_raw, left_elbow_x_raw, left_elbow_y_raw, left_elbow_z_raw, left_elbow_quart_w_raw, left_elbow_quart_x_raw, left_elbow_quart_y_raw, left_elbow_quart_z_raw, right_elbow_x_raw, right_elbow_y_raw, right_elbow_z_raw, right_elbow_quart_w_raw, right_elbow_quart_x_raw, right_elbow_quart_y_raw, right_elbow_quart_z_raw, left_wrist_x_raw, left_wrist_y_raw, left_wrist_z_raw, left_wrist_quart_w_raw, left_wrist_quart_x_raw, left_wrist_quart_y_raw, left_wrist_quart_z_raw, right_wrist_x_raw, right_wrist_y_raw, right_wrist_z_raw, right_wrist_quart_w_raw, right_wrist_quart_x_raw, right_wrist_quart_y_raw, right_wrist_quart_z_raw
test, 27/11/2020, Experimental, 0, 0.935244, 0.1243867, 1.174636, 1.043715, -0.2279235, 0.08159564, 0.9701142, -0.01647399
test, 27/11/2020, Experimental, 0, 0.9545878, 0.1243867, 1.174636, 1.043715, -0.2279235, 0.08159564, 0.9701142, -0.01647399
test, 27/11/2020, Experimental, 0, 0.9773108, 0.1243867, 1.174636, 1.043715, -0.2279235, 0.08159564, 0.9701142, -0.01647399
test, 27/11/2020, Experimental, 0, 0.9973884, 0.1243867, 1.174636, 1.043715, -0.2279235, 0.08159564, 0.9701142, -0.01647399
test, 27/11/2020, Experimental, 0, 1.0144963, 0.1243966, 1.174626, 1.043704, -0.2279277, 0.08159713, 0.9701133, -0.01646683
test, 27/11/2020, Experimental, 0, 1.0307383, 0.1243966, 1.174626, 1.043704, -0.2279277, 0.08159713, 0.9701133, -0.01646683
test, 27/11/2020, Experimental, 0, 1.0534926, 0.1243966, 1.174626, 1.043704, -0.2279277, 0.08159713, 0.9701133, -0.01646683
test, 27/11/2020, Experimental, 0, 1.0763972, 0.1243966, 1.174626, 1.043704, -0.2279277, 0.08159713, 0.9701133, -0.01646683
test, 27/11/2020, Experimental, 0, 1.0934779, 0.125576, 1.174187, 1.043906, -0.227507, 0.08305104, 0.9701098, -0.01517273
test, 27/11/2020, Experimental, 0, 1.1139937, 0.125576, 1.174187, 1.043906, -0.227507, 0.08305104, 0.9701098, -0.01517273
test, 27/11/2020, Experimental, 0, 1.1308009, 0.125576, 1.174187, 1.043906, -0.227507, 0.08305104, 0.9701098, -0.01517273
test, 27/11/2020, Experimental, 0, 1.154781, 0.125576, 1.174187, 1.043906, -0.227507, 0.08305104, 0.9701098, -0.01517273
test, 27/11/2020, Experimental, 0, 1.1764115, 0.1258959, 1.173502, 1.043578, -0.2260612, 0.0836603, 0.9703879, -0.01564306
test, 27/11/2020, Experimental, 0, 1.1940696, 0.1258959, 1.173502, 1.043578, -0.2260612, 0.0836603, 0.9703879, -0.01564306
test, 27/11/2020, Experimental, 0, 1.21487, 0.1258959, 1.173502, 1.043578, -0.2260612, 0.0836603, 0.9703879, -0.01564306
test, 27/11/2020, Experimental, 0, 1.2418153, 0.1258959, 1.173502, 1.043578, -0.2260612, 0.0836603, 0.9703879, -0.01564306
test, 27/11/2020, Experimental, 0, 1.2531728, 0.1258381, 1.173142, 1.043392, -0.226446, 0.08334731, 0.9703196, -0.01597784
test, 27/11/2020, Experimental, 0, 1.2767825, 0.1258381, 1.173142, 1.043392, -0.226446, 0.08334731, 0.9703196, -0.01597784
test, 27/11/2020, Experimental, 0, 1.2923511, 0.1258381, 1.173142, 1.043392, -0.226446, 0.08334731, 0.9703196, -0.01597784
test, 27/11/2020, Experimental, 0, 1.3149495, 0.1258381, 1.173142, 1.043392, -0.226446, 0.08334731, 0.9703196, -0.01597784
test, 27/11/2020, Experimental, 0, 1.3321429, 0.1258271, 1.173069, 1.043354, -0.2264484, 0.08334839, 0.9703189, -0.01598114
